A,B
0.783238250496,5461
1.91005349201,10714
0.0430599293613,7307
0.0825136888195,4371
0.418695369789,6340
0.105249436338,12437
0.639179998971,4691
0.11635376855,3919
1.62911435303,2982
0.992124260985,3254
1.61047820847,4265
0.0331338746695,3949
0.479907260564,7575
0.507826675173,7216
3.59411657572,4349
1.8302102174,6212
3.70562601252,6303
0.960969278232,4188
0.276273062426,4058
0.103355861017,10412
1.28606896718,5394
0.19706228008,3262
0.462994064804,3280
0.972193424393,4722
2.37536923601,4436
0.183977235834,3666
0.206263431466,4654
3.69275807658,4147
0.515598942241,4122
0.878771300738,4326
1.66551937223,4529
0.342615264672,6255
0.0805334340935,3588
0.182517416566,3051
0.0353013241689,
0.505105708275,
0.274081512404,
0.408392836705,
0.129243756101,
0.592435994096,
0.239073472886,
0.0822001844274,
0.0489114216185,
1.15557498638,
0.824755951046,
0.309149001398,
0.192068283617,
1.39539932508,
0.186391948129,
0.145732969927,
0.246534134702,
21.3706431248,
1.85777204771,
0.209066579996,
2.95716543988,
2.56438059782,
0.113511365588,
1.92492269835,
3.73971616512,
1.88236144006,
1.68238097956,
1.95910159862,
0.214844762405,
0.908732474602,
2.88303708027,
0.587025047104,
3.0952665125,
0.161633027774,
3.11669238865,
0.717315358168,
0.607640324527,
1.53766021765,
0.198962294816,
0.918929393545,
0.21297666765,
0.108969117589,
0.937580047341,
2.8077014538,
2.59851131509,
4.40995989067,
0.707020789562,
0.214623666924,
2.05219810951,
1.33778218988,
